"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"50","182.326","0.00687467","0.123429","04/25/23 08:58:00 +326346000 ns","182.3263","01 27 03 18 00 C3","<= Event 1 Status reply","18 00","","","27","","","","","","","",""
"51","182.511","0.00218767","0.178213","04/25/23 08:58:00 +511434000 ns","182.5114","01 06","ACK <=","","","","","","","","","","","",""
"52","182.52","0.0106247","0.00687433","04/25/23 08:58:00 +520496000 ns","182.5205","01 18 05 03 08 31 0C 03 EF","<= Static status reply","","","","18","","","","","","","",""
"53","182.652","0.00218767","0.121137","04/25/23 08:58:00 +652258000 ns","182.6523","01 06","ACK <=","","","","","","","","","","","",""
"54","182.661","0.00708367","0.00634733","04/25/23 08:58:00 +660793000 ns","182.6608","01 29 03 18 00 CD","<= Event 1 Status reply","18 00","","","29","","","","","","","",""
"55","183.082","0.00218767","0.414237","04/25/23 08:58:01 +82114000 ns","183.0821","01 06","ACK <=","","","","","","","","","","","",""
"56","183.093","0.0105207","0.00843733","04/25/23 08:58:01 +92739000 ns","183.0927","01 1A 05 03 08 31 0C 03 ED","<= Static status reply","","","","1A","","","","","","","",""
"57","183.21","0.00218767","0.106658","04/25/23 08:58:01 +209918000 ns","183.2099","01 06","ACK <=","","","","","","","","","","","",""
"58","183.214","0.00677067","0.00156233","04/25/23 08:58:01 +213668000 ns","183.2137","01 2B 03 18 00 CF","<= Event 1 Status reply","18 00","","","2B","","","","","","","",""
"59","183.617","0.00229167","0.396634","04/25/23 08:58:01 +617073000 ns","183.6171","01 06","ACK <=","","","","","","","","","","","",""
"60","183.627","0.0106247","0.00718733","04/25/23 08:58:01 +626552000 ns","183.6266","01 1C 05 03 08 31 0C 03 EB","<= Static status reply","","","","1C","","","","","","","",""
"61","183.758","0.00218767","0.120616","04/25/23 08:58:01 +757793000 ns","183.7578","01 06","ACK <=","","","","","","","","","","","",""
"62","183.767","0.00697967","0.00739533","04/25/23 08:58:01 +767376000 ns","183.7674","01 2D 03 18 00 C9","<= Event 1 Status reply","18 00","","","2D","","","","","","","",""
"63","184.159","0.00218667","0.384238","04/25/23 08:58:02 +158594000 ns","184.1586","01 06","ACK <=","","","","","","","","","","","",""
"64","184.17","0.0106247","0.00875033","04/25/23 08:58:02 +169531000 ns","184.1695","01 1E 05 03 08 31 0C 03 E9","<= Static status reply","","","","1E","","","","","","","",""
"65","184.275","0.00218767","0.0947833","04/25/23 08:58:02 +274939000 ns","184.2749","01 06","ACK <=","","","","","","","","","","","",""
"66","184.283","0.00697867","0.00635433","04/25/23 08:58:02 +283481000 ns","184.2835","01 2F 03 18 00 CB","<= Event 1 Status reply","18 00","","","2F","","","","","","","",""
"67","184.69","0.00218767","0.399967","04/25/23 08:58:02 +690427000 ns","184.6904","01 06","ACK <=","","","","","","","","","","","",""
"68","184.7","0.0104167","0.00760333","04/25/23 08:58:02 +700218000 ns","184.7002","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"69","184.834","0.00218767","0.123116","04/25/23 08:58:02 +833751000 ns","184.8338","01 06","ACK <=","","","","","","","","","","","",""
"70","184.844","0.00697267","0.00833333","04/25/23 08:58:02 +844272000 ns","184.8443","01 21 03 18 00 C5","<= Event 1 Status reply","18 00","","","21","","","","","","","",""
"71","185.274","0.00218767","0.422987","04/25/23 08:58:03 +274232000 ns","185.2742","01 06","ACK <=","","","","","","","","","","","",""
"72","185.283","0.0105207","0.00677033","04/25/23 08:58:03 +283190000 ns","185.2832","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""
