"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"428","183.946","0.00239567","0.0647843","05/18/23 10:10:36 +945562000 ns","183.9456","01 06","ACK <=","","","","","","","","","","","",""
"429","183.954","0.00697867","0.00625033","05/18/23 10:10:36 +954208000 ns","183.9542","01 25 03 06 00 DF","<= Event 1 Status reply","06 00","","","25","","","","","","","",""
"430","184.072","0.00218767","0.110616","05/18/23 10:10:37 +71803000 ns","184.0718","01 06","ACK <=","","","","","","","","","","","",""
"431","184.16","0.00708267","0.0861383","05/18/23 10:10:37 +160129000 ns","184.1601","01 25 03 06 00 DF","<= Event 1 Status reply","06 00","","","25","","","","","","","",""
"432","184.274","0.00947867","0.106554","05/18/23 10:10:37 +273766000 ns","184.2738","01 16 05 03 00 00 03 EC","<= Static status reply","","","","16","","","","","","","",""
"433","184.395","0.00218767","0.112075","05/18/23 10:10:37 +395320000 ns","184.3953","01 06","ACK <=","","","","","","","","","","","",""
"434","184.404","0.00697867","0.00635433","05/18/23 10:10:37 +403862000 ns","184.4039","01 27 03 06 00 DD","<= Event 1 Status reply","06 00","","","27","","","","","","","",""
"435","184.575","0.00218767","0.164046","05/18/23 10:10:37 +574887000 ns","184.5749","01 06","ACK <=","","","","","","","","","","","",""
"436","184.584","0.00947867","0.00677133","05/18/23 10:10:37 +583846000 ns","184.5838","01 18 05 03 00 00 03 E2","<= Static status reply","","","","18","","","","","","","",""
"437","184.762","0.00218667","0.168734","05/18/23 10:10:37 +762059000 ns","184.7621","01 06","ACK <=","","","","","","","","","","","",""
"438","184.772","0.00927067","0.00750033","05/18/23 10:10:37 +771746000 ns","184.7717","01 19 05 03 00 00 03 E3","<= Static status reply","","","","19","","","","","","","",""
"439","184.846","0.00229167","0.0649993","05/18/23 10:10:37 +846016000 ns","184.846","01 06","ACK <=","","","","","","","","","","","",""
"440","184.855","0.00697267","0.00624933","05/18/23 10:10:37 +854557000 ns","184.8546","01 2A 03 06 00 D0","<= Event 1 Status reply","06 00","","","2A","","","","","","","",""
"441","184.975","0.00218667","0.113325","05/18/23 10:10:37 +974855000 ns","184.9749","01 06","ACK <=","","","","","","","","","","","",""
"442","185.06","0.00718667","0.0832283","05/18/23 10:10:38 +60270000 ns","185.0603","01 2A 03 06 00 D0","<= Event 1 Status reply","06 00","","","2A","","","","","","","",""
"443","185.174","0.00926367","0.106763","05/18/23 10:10:38 +174220000 ns","185.1742","01 1B 05 03 00 00 03 E1","<= Static status reply","","","","1B","","","","","","","",""
"444","185.295","0.00218767","0.11145","05/18/23 10:10:38 +294934000 ns","185.2949","01 06","ACK <=","","","","","","","","","","","",""
"445","185.303","0.00697967","0.00635333","05/18/23 10:10:38 +303475000 ns","185.3035","01 2C 03 06 00 D6","<= Event 1 Status reply","06 00","","","2C","","","","","","","",""
"446","185.475","0.00218767","0.164261","05/18/23 10:10:38 +474716000 ns","185.4747","01 06","ACK <=","","","","","","","","","","","",""
"447","185.484","0.00916667","0.00687433","05/18/23 10:10:38 +483778000 ns","185.4838","01 1D 05 03 00 00 03 E7","<= Static status reply","","","","1D","","","","","","","",""
"448","185.662","0.00218667","0.169151","05/18/23 10:10:38 +662096000 ns","185.6621","01 06","ACK <=","","","","","","","","","","","",""
"449","185.672","0.00937467","0.00750033","05/18/23 10:10:38 +671783000 ns","185.6718","01 1E 05 03 00 00 03 E4","<= Static status reply","","","","1E","","","","","","","",""
"450","185.774","0.00229167","0.0930123","05/18/23 10:10:38 +774170000 ns","185.7742","01 06","ACK <=","","","","","","","","","","","",""
"451","185.784","0.00687467","0.00739633","05/18/23 10:10:38 +783858000 ns","185.7839","01 2F 03 06 00 D5","<= Event 1 Status reply","06 00","","","2F","","","","","","","",""
"452","185.903","0.00218767","0.112595","05/18/23 10:10:38 +903328000 ns","185.9033","01 06","ACK <=","","","","","","","","","","","",""
"453","185.991","0.00687467","0.0857213","05/18/23 10:10:38 +991237000 ns","185.9912","01 2F 03 06 00 D5","<= Event 1 Status reply","06 00","","","2F","","","","","","","",""
"454","186.107","0.00937467","0.108429","05/18/23 10:10:39 +106541000 ns","186.1065","01 10 05 03 00 00 03 EA","<= Static status reply","","","","10","","","","","","","",""
"455","186.227","0.00218767","0.110721","05/18/23 10:10:39 +226637000 ns","186.2266","01 06","ACK <=","","","","","","","","","","","",""
"456","186.235","0.00697967","0.00635333","05/18/23 10:10:39 +235178000 ns","186.2352","01 21 03 06 00 DB","<= Event 1 Status reply","06 00","","","21","","","","","","","",""
"457","186.406","0.00218767","0.163629","05/18/23 10:10:39 +405787000 ns","186.4058","01 06","ACK <=","","","","","","","","","","","",""
"458","186.415","0.00947867","0.00677133","05/18/23 10:10:39 +414746000 ns","186.4147","01 12 05 03 00 00 03 E8","<= Static status reply","","","","12","","","","","","","",""
"459","186.565","0.00218767","0.14072","05/18/23 10:10:39 +564945000 ns","186.5649","01 06","ACK <=","","","","","","","","","","","",""
"460","186.574","0.00926467","0.00677033","05/18/23 10:10:39 +573903000 ns","186.5739","01 13 05 03 00 00 03 E9","<= Static status reply","","","","13","","","","","","","",""
"461","186.675","0.00218767","0.0915603","05/18/23 10:10:39 +674728000 ns","186.6747","01 06","ACK <=","","","","","","","","","","","",""
"462","186.684","0.00697267","0.00729133","05/18/23 10:10:39 +684207000 ns","186.6842","01 24 03 06 00 DE","<= Event 1 Status reply","06 00","","","24","","","","","","","",""
"463","186.804","0.00218767","0.112491","05/18/23 10:10:39 +803671000 ns","186.8037","01 06","ACK <=","","","","","","","","","","","",""
"464","186.892","0.00687467","0.0858323","05/18/23 10:10:39 +891691000 ns","186.8917","01 24 03 06 00 DE","<= Event 1 Status reply","06 00","","","24","","","","","","","",""
"465","187.007","0.00926367","0.108429","05/18/23 10:10:40 +6995000 ns","187.007","01 15 05 03 00 00 03 EF","<= Static status reply","","","","15","","","","","","","",""
"466","187.126","0.00218767","0.109991","05/18/23 10:10:40 +126250000 ns","187.1263","01 06","ACK <=","","","","","","","","","","","",""
"467","187.135","0.00677067","0.00625033","05/18/23 10:10:40 +134688000 ns","187.1347","01 26 03 06 00 DC","<= Event 1 Status reply","06 00","","","26","","","","","","","",""
"468","187.306","0.00218767","0.164365","05/18/23 10:10:40 +305824000 ns","187.3058","01 06","ACK <=","","","","","","","","","","","",""
"469","187.315","0.00947867","0.00718733","05/18/23 10:10:40 +315199000 ns","187.3152","01 17 05 03 00 00 03 ED","<= Static status reply","","","","17","","","","","","","",""
"470","187.466","0.00218667","0.141235","05/18/23 10:10:40 +465913000 ns","187.4659","01 06","ACK <=","","","","","","","","","","","",""
"471","187.475","0.00927067","0.00677133","05/18/23 10:10:40 +474871000 ns","187.4749","01 18 05 03 00 00 03 E2","<= Static status reply","","","","18","","","","","","","",""
"472","187.575","0.00218767","0.0909293","05/18/23 10:10:40 +575071000 ns","187.5751","01 06","ACK <=","","","","","","","","","","","",""
"473","187.585","0.00697867","0.00729133","05/18/23 10:10:40 +584550000 ns","187.5845","01 29 03 06 00 D3","<= Event 1 Status reply","06 00","","","29","","","","","","","",""
"474","187.704","0.00218767","0.112596","05/18/23 10:10:40 +704125000 ns","187.7041","01 06","ACK <=","","","","","","","","","","","",""
"475","187.792","0.00687467","0.0856163","05/18/23 10:10:40 +791929000 ns","187.7919","01 29 03 06 00 D3","<= Event 1 Status reply","06 00","","","29","","","","","","","",""
"476","187.907","0.00947867","0.108325","05/18/23 10:10:40 +907129000 ns","187.9071","01 1A 05 03 00 00 03 E0","<= Static status reply","","","","1A","","","","","","","",""
"477","188.03","0.00218667","0.113013","05/18/23 10:10:41 +29621000 ns","188.0296","01 06","ACK <=","","","","","","","","","","","",""
