"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"47","24.5541","0.00562467","3.09128","05/02/23 14:05:36 +554132000 ns","24.55413","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"48","24.8576","0.00562467","0.297807","05/02/23 14:05:36 +857564000 ns","24.85756","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"49","25.1612","0.00562467","0.298016","05/02/23 14:05:37 +161205000 ns","25.16121","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"50","27.6644","0.00562467","2.49754","05/02/23 14:05:39 +664372000 ns","27.66437","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"51","27.8323","0.00218767","0.162289","05/02/23 14:05:39 +832286000 ns","27.83229","01 06","ACK =>","","","","","","","","","","","",""
"52","36.1652","0.00218767","8.33074","05/02/23 14:05:48 +165211000 ns","36.16521","01 06","ACK =>","","","","","","","","","","","",""
"53","36.2996","0.00218767","0.132185","05/02/23 14:05:48 +299584000 ns","36.29958","01 06","ACK =>","","","","","","","","","","","",""
"54","37.0074","0.00677067","0.705606","05/02/23 14:05:49 +7378000 ns","37.00738","01 C1 03 55 55 3D","=> Update breakthrough force","","","","C1","","","","","","","",""
"55","37.1635","0.00218767","0.149372","05/02/23 14:05:49 +163521000 ns","37.16352","01 06","ACK =>","","","","","","","","","","","",""
"56","40.1246","0.00562567","2.95889","05/02/23 14:05:52 +124597000 ns","40.1246","01 B2 02 FF B0","=> EBLU Query","","","","B2","","","","","","","",""
"57","40.2793","0.00218767","0.149059","05/02/23 14:05:52 +279282000 ns","40.27928","01 06","ACK =>","","","","","","","","","","","",""
"58","43.238","0.00562467","2.95649","05/02/23 14:05:55 +237963000 ns","43.23796","01 B3 02 FF B1","=> EBLU Query","","","","B3","","","","","","","",""
"59","43.3913","0.00218767","0.147705","05/02/23 14:05:55 +391293000 ns","43.39129","01 06","ACK =>","","","","","","","","","","","",""
"60","46.376","0.00562467","2.98253","05/02/23 14:05:58 +376015000 ns","46.37601","01 B4 02 FF B6","=> EBLU Query","","","","B4","","","","","","","",""
"61","46.5312","0.00218767","0.149574","05/02/23 14:05:58 +531214000 ns","46.53122","01 06","ACK =>","","","","","","","","","","","",""
"62","49.2359","0.00562467","2.70255","05/02/23 14:06:01 +235947000 ns","49.23595","01 15 02 00 E8","=> Static status query","","","","15","","","","","","","",""
"63","49.3698","0.00562567","0.12822","05/02/23 14:06:01 +369792000 ns","49.36979","01 26 02 0A D1","=> Event 1 Status query","","","","26","","","","","","","",""
"64","49.4808","0.00218767","0.105414","05/02/23 14:06:01 +480832000 ns","49.48083","01 06","ACK =>","","","","","","","","","","","",""
"65","49.4942","0.00218767","0.0111453","05/02/23 14:06:01 +494165000 ns","49.49416","01 06","ACK =>","","","","","","","","","","","",""
"66","49.5937","0.00562467","0.0973943","05/02/23 14:06:01 +593747000 ns","49.59375","01 A7 02 81 DB","=> change mode","","","","A7","","","","","","","",""
"67","49.7419","0.00218767","0.142497","05/02/23 14:06:01 +741869000 ns","49.74187","01 06","ACK =>","","","","","","","","","","","",""
"68","49.7528","0.00218767","0.00875033","05/02/23 14:06:01 +752807000 ns","49.75281","01 06","ACK =>","","","","","","","","","","","",""
"69","49.8168","0.00562467","0.0617693","05/02/23 14:06:01 +816764000 ns","49.81676","01 18 02 00 E5","=> Static status query","","","","18","","","","","","","",""
"70","49.9591","0.00218767","0.136664","05/02/23 14:06:01 +959053000 ns","49.95905","01 06","ACK =>","","","","","","","","","","","",""
"71","49.9789","0.00562467","0.0177083","05/02/23 14:06:01 +978949000 ns","49.97895","01 29 02 00 D4","=> Event 1 Status query","","","","29","","","","","","","",""
"72","50.123","0.00218767","0.138435","05/02/23 14:06:02 +123009000 ns","50.12301","01 06","ACK =>","","","","","","","","","","","",""
"73","50.1388","0.00562467","0.0136453","05/02/23 14:06:02 +138842000 ns","50.13884","01 2A 02 00 D7","=> Event 1 Status query","","","","2A","","","","","","","",""
